Date,Metric,App,Category,Platform,Value
11/19/13,DAU,Crappy Birds,Games,iOS,10865
11/19/13,DAU,Zuber,Services,iOS,3313759
11/19/13,DAU,Carry,Services,iOS,527786
11/19/13,DAU,CandyBash,Games,Android,22577174
11/19/13,DAU,Words With Enemies,Games,Android,17039567
11/19/13,DAU,Crappy Birds,Games,Android,7868
11/19/13,DAU,Zuber,Services,Android,2228217
11/19/13,DAU,Carry,Services,Android,363990
11/19/13,D1 Retention,CandyBash,Games,iOS,76.9%
11/19/13,D1 Retention,Words With Enemies,Games,iOS,69.2%
11/19/13,D1 Retention,Crappy Birds,Games,iOS,14.8%
11/19/13,D1 Retention,Zuber,Services,iOS,40.8%
11/19/13,D1 Retention,Carry,Services,iOS,34.0%
11/19/13,D1 Retention,CandyBash,Games,Android,76.9%
11/19/13,D1 Retention,Words With Enemies,Games,Android,71.2%
11/19/13,D1 Retention,Crappy Birds,Games,Android,14.5%
11/19/13,D1 Retention,Zuber,Services,Android,39.2%
11/19/13,D1 Retention,Carry,Services,Android,34.6%
11/20/13,DAU,CandyBash,Games,iOS,33558581
11/20/13,DAU,Words With Enemies,Games,iOS,23495692
11/20/13,DAU,Crappy Birds,Games,iOS,11722
11/20/13,DAU,Zuber,Services,iOS,3501068
11/20/13,DAU,Carry,Services,iOS,567811
11/20/13,DAU,CandyBash,Games,Android,22005627
11/20/13,DAU,Words With Enemies,Games,Android,15798827
11/20/13,DAU,Crappy Birds,Games,Android,7941
11/20/13,DAU,Zuber,Services,Android,2410571
11/20/13,DAU,Carry,Services,Android,348013
11/20/13,D1 Retention,CandyBash,Games,iOS,76.4%
11/20/13,D1 Retention,Words With Enemies,Games,iOS,69.5%
11/20/13,D1 Retention,Crappy Birds,Games,iOS,14.6%
11/20/13,D1 Retention,Zuber,Services,iOS,40.6%
11/20/13,D1 Retention,Carry,Services,iOS,33.7%
11/20/13,D1 Retention,CandyBash,Games,Android,78.7%
11/20/13,D1 Retention,Words With Enemies,Games,Android,70.2%
11/20/13,D1 Retention,Crappy Birds,Games,Android,14.4%
11/20/13,D1 Retention,Zuber,Services,Android,42.6%
11/20/13,D1 Retention,Carry,Services,Android,33.7%
11/21/13,DAU,CandyBash,Games,iOS,31852821
11/21/13,DAU,Words With Enemies,Games,iOS,23462431
11/21/13,DAU,Crappy Birds,Games,iOS,11672
11/21/13,DAU,Zuber,Services,iOS,3511149
11/21/13,DAU,Carry,Services,iOS,539347
11/21/13,DAU,CandyBash,Games,Android,20869090
11/21/13,DAU,Words With Enemies,Games,Android,15371937
11/21/13,DAU,Crappy Birds,Games,Android,7845
11/21/13,DAU,Zuber,Services,Android,2244833
11/21/13,DAU,Carry,Services,Android,347376
11/21/13,D1 Retention,CandyBash,Games,iOS,76.5%
11/21/13,D1 Retention,Words With Enemies,Games,iOS,69.4%
11/21/13,D1 Retention,Crappy Birds,Games,iOS,14.8%
11/21/13,D1 Retention,Zuber,Services,iOS,41.0%
11/21/13,D1 Retention,Carry,Services,iOS,33.4%
11/21/13,D1 Retention,CandyBash,Games,Android,79.6%
11/21/13,D1 Retention,Words With Enemies,Games,Android,69.4%
11/21/13,D1 Retention,Crappy Birds,Games,Android,15.1%
11/21/13,D1 Retention,Zuber,Services,Android,41.8%
11/21/13,D1 Retention,Carry,Services,Android,35.0%
11/22/13,DAU,CandyBash,Games,iOS,32361527
11/22/13,DAU,Words With Enemies,Games,iOS,24680488
11/22/13,DAU,Crappy Birds,Games,iOS,11036
11/22/13,DAU,Zuber,Services,iOS,3377397
11/22/13,DAU,Carry,Services,iOS,542848
11/22/13,DAU,CandyBash,Games,Android,21940018
11/22/13,DAU,Words With Enemies,Games,Android,16588525
11/22/13,DAU,Crappy Birds,Games,Android,7801
11/22/13,DAU,Zuber,Services,Android,2212778
11/22/13,DAU,Carry,Services,Android,377234
11/22/13,D1 Retention,CandyBash,Games,iOS,76.3%
11/22/13,D1 Retention,Words With Enemies,Games,iOS,69.1%
11/22/13,D1 Retention,Crappy Birds,Games,iOS,14.6%
11/22/13,D1 Retention,Zuber,Services,iOS,41.2%
11/22/13,D1 Retention,Carry,Services,iOS,33.5%
11/22/13,D1 Retention,CandyBash,Games,Android,75.5%
11/22/13,D1 Retention,Words With Enemies,Games,Android,71.1%
11/22/13,D1 Retention,Crappy Birds,Games,Android,15.3%
11/22/13,D1 Retention,Zuber,Services,Android,42.5%
11/22/13,D1 Retention,Carry,Services,Android,32.1%
11/23/13,DAU,CandyBash,Games,iOS,31774741
11/23/13,DAU,Words With Enemies,Games,iOS,25112766
11/23/13,DAU,Crappy Birds,Games,iOS,11288
11/23/13,DAU,Zuber,Services,iOS,3380940
11/23/13,DAU,Carry,Services,iOS,569874
11/23/13,DAU,CandyBash,Games,Android,23009295
11/23/13,DAU,Words With Enemies,Games,Android,17011874
11/23/13,DAU,Crappy Birds,Games,Android,8174
11/23/13,DAU,Zuber,Services,Android,2389975
11/23/13,DAU,Carry,Services,Android,349277
11/23/13,D1 Retention,CandyBash,Games,iOS,76.2%
11/23/13,D1 Retention,Words With Enemies,Games,iOS,69.1%
11/23/13,D1 Retention,Crappy Birds,Games,iOS,14.8%
11/23/13,D1 Retention,Zuber,Services,iOS,40.9%
11/23/13,D1 Retention,Carry,Services,iOS,33.1%
11/23/13,D1 Retention,CandyBash,Games,Android,76.2%
11/23/13,D1 Retention,Words With Enemies,Games,Android,70.5%
11/23/13,D1 Retention,Crappy Birds,Games,Android,15.5%
11/23/13,D1 Retention,Zuber,Services,Android,41.3%
11/23/13,D1 Retention,Carry,Services,Android,32.1%
11/24/13,DAU,CandyBash,Games,iOS,32838029
11/24/13,DAU,Words With Enemies,Games,iOS,23500367
11/24/13,DAU,Crappy Birds,Games,iOS,11673
11/24/13,DAU,Zuber,Services,iOS,3606852
11/24/13,DAU,Carry,Services,iOS,538862
11/24/13,DAU,CandyBash,Games,Android,21892020
11/24/13,DAU,Words With Enemies,Games,Android,15801971
11/24/13,DAU,Crappy Birds,Games,Android,8309
11/24/13,DAU,Zuber,Services,Android,2443351
11/24/13,DAU,Carry,Services,Android,380920
11/24/13,D1 Retention,CandyBash,Games,iOS,77.2%
11/24/13,D1 Retention,Words With Enemies,Games,iOS,69.2%
11/24/13,D1 Retention,Crappy Birds,Games,iOS,15.2%
11/24/13,D1 Retention,Zuber,Services,iOS,41.2%
11/24/13,D1 Retention,Carry,Services,iOS,33.3%
11/24/13,D1 Retention,CandyBash,Games,Android,76.4%
11/24/13,D1 Retention,Words With Enemies,Games,Android,67.1%
11/24/13,D1 Retention,Crappy Birds,Games,Android,15.2%
11/24/13,D1 Retention,Zuber,Services,Android,39.6%
11/24/13,D1 Retention,Carry,Services,Android,31.9%
11/25/13,DAU,CandyBash,Games,iOS,33921955
11/25/13,DAU,Words With Enemies,Games,iOS,24331911
11/25/13,DAU,Crappy Birds,Games,iOS,11582
11/25/13,DAU,Zuber,Services,iOS,3370922
11/25/13,DAU,Carry,Services,iOS,565880
11/25/13,DAU,CandyBash,Games,Android,22979389
11/25/13,DAU,Words With Enemies,Games,Android,17032338
11/25/13,DAU,Crappy Birds,Games,Android,7656
11/25/13,DAU,Zuber,Services,Android,2382893
11/25/13,DAU,Carry,Services,Android,371069
11/25/13,D1 Retention,CandyBash,Games,iOS,78.0%
11/25/13,D1 Retention,Words With Enemies,Games,iOS,69.3%
11/25/13,D1 Retention,Crappy Birds,Games,iOS,15.6%
11/25/13,D1 Retention,Zuber,Services,iOS,41.0%
11/25/13,D1 Retention,Carry,Services,iOS,33.8%
11/25/13,D1 Retention,CandyBash,Games,Android,79.6%
11/25/13,D1 Retention,Words With Enemies,Games,Android,66.5%
11/25/13,D1 Retention,Crappy Birds,Games,Android,16.4%
11/25/13,D1 Retention,Zuber,Services,Android,40.2%
11/25/13,D1 Retention,Carry,Services,Android,35.1%
11/26/13,DAU,CandyBash,Games,iOS,32844478
11/26/13,DAU,Words With Enemies,Games,iOS,23495357
11/26/13,DAU,Crappy Birds,Games,iOS,11801
11/26/13,DAU,Zuber,Services,iOS,3617637
11/26/13,DAU,Carry,Services,iOS,539674
11/26/13,DAU,CandyBash,Games,Android,21896318
11/26/13,DAU,Words With Enemies,Games,Android,16203694
11/26/13,DAU,Crappy Birds,Games,Android,7601
11/26/13,DAU,Zuber,Services,Android,2392309
11/26/13,DAU,Carry,Services,Android,381494
11/26/13,D1 Retention,CandyBash,Games,iOS,77.6%
11/26/13,D1 Retention,Words With Enemies,Games,iOS,68.9%
11/26/13,D1 Retention,Crappy Birds,Games,iOS,16.0%
11/26/13,D1 Retention,Zuber,Services,iOS,40.9%
11/26/13,D1 Retention,Carry,Services,iOS,34.3%
11/26/13,D1 Retention,CandyBash,Games,Android,76.0%
11/26/13,D1 Retention,Words With Enemies,Games,Android,67.6%
11/26/13,D1 Retention,Crappy Birds,Games,Android,16.3%
11/26/13,D1 Retention,Zuber,Services,Android,38.8%
11/26/13,D1 Retention,Carry,Services,Android,32.5%
11/27/13,DAU,CandyBash,Games,iOS,32817998
11/27/13,DAU,Words With Enemies,Games,iOS,24272239
11/27/13,DAU,Crappy Birds,Games,iOS,12478
11/27/13,DAU,Zuber,Services,iOS,3375787
11/27/13,DAU,Carry,Services,iOS,550399
11/27/13,DAU,CandyBash,Games,Android,22425632
11/27/13,DAU,Words With Enemies,Games,Android,16181492
11/27/13,DAU,Crappy Birds,Games,Android,7849
11/27/13,DAU,Zuber,Services,Android,2328129
11/27/13,DAU,Carry,Services,Android,363823
11/27/13,D1 Retention,CandyBash,Games,iOS,77.0%
11/27/13,D1 Retention,Words With Enemies,Games,iOS,68.6%
11/27/13,D1 Retention,Crappy Birds,Games,iOS,15.7%
11/27/13,D1 Retention,Zuber,Services,iOS,40.8%
11/27/13,D1 Retention,Carry,Services,iOS,34.4%
11/27/13,D1 Retention,CandyBash,Games,Android,77.8%
11/27/13,D1 Retention,Words With Enemies,Games,Android,68.6%
11/27/13,D1 Retention,Crappy Birds,Games,Android,15.9%
11/27/13,D1 Retention,Zuber,Services,Android,39.5%
11/27/13,D1 Retention,Carry,Services,Android,34.4%
11/28/13,DAU,CandyBash,Games,iOS,32279468
11/28/13,DAU,Words With Enemies,Games,iOS,25045534
11/28/13,DAU,Crappy Birds,Games,iOS,12008
11/28/13,DAU,Zuber,Services,iOS,3617654
11/28/13,DAU,Carry,Services,iOS,565462
11/28/13,DAU,CandyBash,Games,Android,21884385
11/28/13,DAU,Words With Enemies,Games,Android,15350488
11/28/13,DAU,Crappy Birds,Games,Android,7734
11/28/13,DAU,Zuber,Services,Android,2217272
11/28/13,DAU,Carry,Services,Android,395824
11/28/13,D1 Retention,CandyBash,Games,iOS,77.9%
11/28/13,D1 Retention,Words With Enemies,Games,iOS,68.9%
11/28/13,D1 Retention,Crappy Birds,Games,iOS,15.6%
11/28/13,D1 Retention,Zuber,Services,iOS,40.9%
11/28/13,D1 Retention,Carry,Services,iOS,34.4%
11/28/13,D1 Retention,CandyBash,Games,Android,81.1%
11/28/13,D1 Retention,Words With Enemies,Games,Android,71.7%
11/28/13,D1 Retention,Crappy Birds,Games,Android,15.8%
11/28/13,D1 Retention,Zuber,Services,Android,38.9%
11/28/13,D1 Retention,Carry,Services,Android,35.8%
11/29/13,DAU,CandyBash,Games,iOS,31731136
11/29/13,DAU,Words With Enemies,Games,iOS,25036472
11/29/13,DAU,Crappy Birds,Games,iOS,11965
11/29/13,DAU,Zuber,Services,iOS,3493010
11/29/13,DAU,Carry,Services,iOS,588160
11/29/13,DAU,CandyBash,Games,Android,22977719
11/29/13,DAU,Words With Enemies,Games,Android,16960191
11/29/13,DAU,Crappy Birds,Games,Android,8315
11/29/13,DAU,Zuber,Services,Android,2270457
11/29/13,DAU,Carry,Services,Android,369972
11/29/13,D1 Retention,CandyBash,Games,iOS,77.9%
11/29/13,D1 Retention,Words With Enemies,Games,iOS,68.8%
11/29/13,D1 Retention,Crappy Birds,Games,iOS,16.0%
11/29/13,D1 Retention,Zuber,Services,iOS,41.3%
11/29/13,D1 Retention,Carry,Services,iOS,34.4%
11/29/13,D1 Retention,CandyBash,Games,Android,79.4%
11/29/13,D1 Retention,Words With Enemies,Games,Android,66.1%
11/29/13,D1 Retention,Crappy Birds,Games,Android,15.5%
11/29/13,D1 Retention,Zuber,Services,Android,42.2%
11/29/13,D1 Retention,Carry,Services,Android,32.7%
11/30/13,DAU,CandyBash,Games,iOS,32789059
11/30/13,DAU,Words With Enemies,Games,iOS,24227300
11/30/13,DAU,Crappy Birds,Games,iOS,12373
11/30/13,DAU,Zuber,Services,iOS,3603917
11/30/13,DAU,Carry,Services,iOS,553086
11/30/13,DAU,CandyBash,Games,Android,22405857
11/30/13,DAU,Words With Enemies,Games,Android,16151533
11/30/13,DAU,Crappy Birds,Games,Android,7708
11/30/13,DAU,Zuber,Services,Android,2266980
11/30/13,DAU,Carry,Services,Android,362367
11/30/13,D1 Retention,CandyBash,Games,iOS,78.6%
11/30/13,D1 Retention,Words With Enemies,Games,iOS,68.6%
11/30/13,D1 Retention,Crappy Birds,Games,iOS,16.0%
11/30/13,D1 Retention,Zuber,Services,iOS,40.9%
11/30/13,D1 Retention,Carry,Services,iOS,34.0%
11/30/13,D1 Retention,CandyBash,Games,Android,80.2%
11/30/13,D1 Retention,Words With Enemies,Games,Android,65.2%
11/30/13,D1 Retention,Crappy Birds,Games,Android,16.5%
11/30/13,D1 Retention,Zuber,Services,Android,42.5%
11/30/13,D1 Retention,Carry,Services,Android,33.3%
12/1/13,DAU,CandyBash,Games,iOS,32751443
12/1/13,DAU,Words With Enemies,Games,iOS,24190722
12/1/13,DAU,Crappy Birds,Games,iOS,11652
12/1/13,DAU,Zuber,Services,iOS,3580199
12/1/13,DAU,Carry,Services,iOS,585666
12/1/13,DAU,CandyBash,Games,Android,22926010
12/1/13,DAU,Words With Enemies,Games,Android,16933505
12/1/13,DAU,Crappy Birds,Games,Android,7835
12/1/13,DAU,Zuber,Services,Android,2406363
12/1/13,DAU,Carry,Services,Android,384043
12/1/13,D1 Retention,CandyBash,Games,iOS,78.7%
12/1/13,D1 Retention,Words With Enemies,Games,iOS,69.0%
12/1/13,D1 Retention,Crappy Birds,Games,iOS,15.8%
12/1/13,D1 Retention,Zuber,Services,iOS,40.8%
12/1/13,D1 Retention,Carry,Services,iOS,34.3%
12/1/13,D1 Retention,CandyBash,Games,Android,75.5%
12/1/13,D1 Retention,Words With Enemies,Games,Android,66.2%
12/1/13,D1 Retention,Crappy Birds,Games,Android,15.5%
12/1/13,D1 Retention,Zuber,Services,Android,41.6%
12/1/13,D1 Retention,Carry,Services,Android,34.3%
12/2/13,DAU,CandyBash,Games,iOS,31645066
12/2/13,DAU,Words With Enemies,Games,iOS,24203567
12/2/13,DAU,Crappy Birds,Games,iOS,12073
12/2/13,DAU,Zuber,Services,iOS,3436196
12/2/13,DAU,Carry,Services,iOS,575088
12/2/13,DAU,CandyBash,Games,Android,22369788
12/2/13,DAU,Words With Enemies,Games,Android,16539104
12/2/13,DAU,Crappy Birds,Games,Android,7980
12/2/13,DAU,Zuber,Services,Android,2310546
12/2/13,DAU,Carry,Services,Android,364222
12/2/13,D1 Retention,CandyBash,Games,iOS,79.5%
12/2/13,D1 Retention,Words With Enemies,Games,iOS,69.5%
12/2/13,D1 Retention,Crappy Birds,Games,iOS,16.0%
12/2/13,D1 Retention,Zuber,Services,iOS,40.9%
12/2/13,D1 Retention,Carry,Services,iOS,34.3%
12/2/13,D1 Retention,CandyBash,Games,Android,82.7%
12/2/13,D1 Retention,Words With Enemies,Games,Android,70.2%
12/2/13,D1 Retention,Crappy Birds,Games,Android,15.4%
12/2/13,D1 Retention,Zuber,Services,Android,40.5%
12/2/13,D1 Retention,Carry,Services,Android,33.3%
12/3/13,DAU,CandyBash,Games,iOS,31668964
12/3/13,DAU,Words With Enemies,Games,iOS,25032386
12/3/13,DAU,Crappy Birds,Games,iOS,12619
12/3/13,DAU,Zuber,Services,iOS,3644313
12/3/13,DAU,Carry,Services,iOS,559668
12/3/13,DAU,CandyBash,Games,Android,22932698
12/3/13,DAU,Words With Enemies,Games,Android,15342430
12/3/13,DAU,Crappy Birds,Games,Android,8549
12/3/13,DAU,Zuber,Services,Android,2449456
12/3/13,DAU,Carry,Services,Android,385978
12/3/13,D1 Retention,CandyBash,Games,iOS,79.9%
12/3/13,D1 Retention,Words With Enemies,Games,iOS,69.7%
12/3/13,D1 Retention,Crappy Birds,Games,iOS,16.2%
12/3/13,D1 Retention,Zuber,Services,iOS,40.6%
12/3/13,D1 Retention,Carry,Services,iOS,34.0%
12/3/13,D1 Retention,CandyBash,Games,Android,76.7%
12/3/13,D1 Retention,Words With Enemies,Games,Android,66.2%
12/3/13,D1 Retention,Crappy Birds,Games,Android,16.0%
12/3/13,D1 Retention,Zuber,Services,Android,42.2%
12/3/13,D1 Retention,Carry,Services,Android,33.7%
12/4/13,DAU,CandyBash,Games,iOS,32731862
12/4/13,DAU,Words With Enemies,Games,iOS,23406908
12/4/13,DAU,Crappy Birds,Games,iOS,11752
12/4/13,DAU,Zuber,Services,iOS,3544114
12/4/13,DAU,Carry,Services,iOS,562692
12/4/13,DAU,CandyBash,Games,Android,22912304
12/4/13,DAU,Words With Enemies,Games,Android,16142695
12/4/13,DAU,Crappy Birds,Games,Android,8510
12/4/13,DAU,Zuber,Services,Android,2282650
12/4/13,DAU,Carry,Services,Android,368660
12/4/13,D1 Retention,CandyBash,Games,iOS,80.2%
12/4/13,D1 Retention,Words With Enemies,Games,iOS,70.0%
12/4/13,D1 Retention,Crappy Birds,Games,iOS,15.7%
12/4/13,D1 Retention,Zuber,Services,iOS,40.1%
12/4/13,D1 Retention,Carry,Services,iOS,34.4%
12/4/13,D1 Retention,CandyBash,Games,Android,77.8%
12/4/13,D1 Retention,Words With Enemies,Games,Android,67.9%
12/4/13,D1 Retention,Crappy Birds,Games,Android,15.7%
12/4/13,D1 Retention,Zuber,Services,Android,42.1%
12/4/13,D1 Retention,Carry,Services,Android,32.7%
12/5/13,DAU,CandyBash,Games,iOS,32132130
12/5/13,DAU,Words With Enemies,Games,iOS,24998632
12/5/13,DAU,Crappy Birds,Games,iOS,12185
12/5/13,DAU,Zuber,Services,iOS,3616815
12/5/13,DAU,Carry,Services,iOS,583787
12/5/13,DAU,CandyBash,Games,Android,21784495
12/5/13,DAU,Words With Enemies,Games,Android,15321742
12/5/13,DAU,Crappy Birds,Games,Android,8674
12/5/13,DAU,Zuber,Services,Android,2411210
12/5/13,DAU,Carry,Services,Android,389192
12/5/13,D1 Retention,CandyBash,Games,iOS,80.5%
12/5/13,D1 Retention,Words With Enemies,Games,iOS,70.3%
12/5/13,D1 Retention,Crappy Birds,Games,iOS,15.4%
12/5/13,D1 Retention,Zuber,Services,iOS,40.4%
12/5/13,D1 Retention,Carry,Services,iOS,34.5%
12/5/13,D1 Retention,CandyBash,Games,Android,82.1%
12/5/13,D1 Retention,Words With Enemies,Games,Android,70.3%
12/5/13,D1 Retention,Crappy Birds,Games,Android,15.7%
12/5/13,D1 Retention,Zuber,Services,Android,39.6%
12/5/13,D1 Retention,Carry,Services,Android,36.2%
12/6/13,DAU,CandyBash,Games,iOS,32121207
12/6/13,DAU,Words With Enemies,Games,iOS,24605183
12/6/13,DAU,Crappy Birds,Games,iOS,12439
12/6/13,DAU,Zuber,Services,iOS,3517327
12/6/13,DAU,Carry,Services,iOS,576473
12/6/13,DAU,CandyBash,Games,Android,22865944
12/6/13,DAU,Words With Enemies,Games,Android,16537910
12/6/13,DAU,Crappy Birds,Games,Android,8293
12/6/13,DAU,Zuber,Services,Android,2304456
12/6/13,DAU,Carry,Services,Android,410371
12/6/13,D1 Retention,CandyBash,Games,iOS,81.0%
12/6/13,D1 Retention,Words With Enemies,Games,iOS,70.3%
12/6/13,D1 Retention,Crappy Birds,Games,iOS,15.0%
12/6/13,D1 Retention,Zuber,Services,iOS,40.5%
12/6/13,D1 Retention,Carry,Services,iOS,34.2%
12/6/13,D1 Retention,CandyBash,Games,Android,80.2%
12/6/13,D1 Retention,Words With Enemies,Games,Android,71.7%
12/6/13,D1 Retention,Crappy Birds,Games,Android,14.7%
12/6/13,D1 Retention,Zuber,Services,Android,38.9%
12/6/13,D1 Retention,Carry,Services,Android,33.8%
12/7/13,DAU,CandyBash,Games,iOS,32642007
12/7/13,DAU,Words With Enemies,Games,iOS,23809008
12/7/13,DAU,Crappy Birds,Games,iOS,12673
12/7/13,DAU,Zuber,Services,iOS,3690680
12/7/13,DAU,Carry,Services,iOS,591926
12/7/13,DAU,CandyBash,Games,Android,22305371
12/7/13,DAU,Words With Enemies,Games,Android,15334615
12/7/13,DAU,Crappy Birds,Games,Android,8518
12/7/13,DAU,Zuber,Services,Android,2420118
12/7/13,DAU,Carry,Services,Android,374886
12/7/13,D1 Retention,CandyBash,Games,iOS,81.0%
12/7/13,D1 Retention,Words With Enemies,Games,iOS,69.9%
12/7/13,D1 Retention,Crappy Birds,Games,iOS,15.4%
12/7/13,D1 Retention,Zuber,Services,iOS,40.7%
12/7/13,D1 Retention,Carry,Services,iOS,34.6%
12/7/13,D1 Retention,CandyBash,Games,Android,81.9%
12/7/13,D1 Retention,Words With Enemies,Games,Android,72.0%
12/7/13,D1 Retention,Crappy Birds,Games,Android,15.7%
12/7/13,D1 Retention,Zuber,Services,Android,39.1%
12/7/13,D1 Retention,Carry,Services,Android,34.9%
12/8/13,DAU,CandyBash,Games,iOS,33754726
12/8/13,DAU,Words With Enemies,Games,iOS,24210976
12/8/13,DAU,Crappy Birds,Games,iOS,12212
12/8/13,DAU,Zuber,Services,iOS,3789064
12/8/13,DAU,Carry,Services,iOS,571648
12/8/13,DAU,CandyBash,Games,Android,22321674
12/8/13,DAU,Words With Enemies,Games,Android,16544167
12/8/13,DAU,Crappy Birds,Games,Android,7865
12/8/13,DAU,Zuber,Services,Android,2566785
12/8/13,DAU,Carry,Services,Android,413952
12/8/13,D1 Retention,CandyBash,Games,iOS,81.2%
12/8/13,D1 Retention,Words With Enemies,Games,iOS,69.6%
12/8/13,D1 Retention,Crappy Birds,Games,iOS,15.5%
12/8/13,D1 Retention,Zuber,Services,iOS,41.2%
12/8/13,D1 Retention,Carry,Services,iOS,34.2%
12/8/13,D1 Retention,CandyBash,Games,Android,78.7%
12/8/13,D1 Retention,Words With Enemies,Games,Android,72.3%
12/8/13,D1 Retention,Crappy Birds,Games,Android,15.8%
12/8/13,D1 Retention,Zuber,Services,Android,41.2%
12/8/13,D1 Retention,Carry,Services,Android,35.6%
12/9/13,DAU,CandyBash,Games,iOS,32623172
12/9/13,DAU,Words With Enemies,Games,iOS,25033380
12/9/13,DAU,Crappy Birds,Games,iOS,12765
12/9/13,DAU,Zuber,Services,iOS,3725355
12/9/13,DAU,Carry,Services,iOS,611622
12/9/13,DAU,CandyBash,Games,Android,22836221
12/9/13,DAU,Words With Enemies,Games,Android,16150568
12/9/13,DAU,Crappy Birds,Games,Android,7952
12/9/13,DAU,Zuber,Services,Android,2320713
12/9/13,DAU,Carry,Services,Android,394595
12/9/13,D1 Retention,CandyBash,Games,iOS,81.8%
12/9/13,D1 Retention,Words With Enemies,Games,iOS,70.1%
12/9/13,D1 Retention,Crappy Birds,Games,iOS,15.4%
12/9/13,D1 Retention,Zuber,Services,iOS,40.7%
12/9/13,D1 Retention,Carry,Services,iOS,33.8%
12/9/13,D1 Retention,CandyBash,Games,Android,78.6%
12/9/13,D1 Retention,Words With Enemies,Games,Android,66.5%
12/9/13,D1 Retention,Crappy Birds,Games,Android,14.9%
12/9/13,D1 Retention,Zuber,Services,Android,41.5%
12/9/13,D1 Retention,Carry,Services,Android,34.5%
12/10/13,DAU,CandyBash,Games,iOS,32025098
12/10/13,DAU,Words With Enemies,Games,iOS,24254164
12/10/13,DAU,Crappy Birds,Games,iOS,13208
12/10/13,DAU,Zuber,Services,iOS,3571512
12/10/13,DAU,Carry,Services,iOS,612336
12/10/13,DAU,CandyBash,Games,Android,21169133
12/10/13,DAU,Words With Enemies,Games,Android,16573679
12/10/13,DAU,Crappy Birds,Games,Android,8947
12/10/13,DAU,Zuber,Services,Android,2401534
12/10/13,DAU,Carry,Services,Android,414808
12/10/13,D1 Retention,CandyBash,Games,iOS,82.4%
12/10/13,D1 Retention,Words With Enemies,Games,iOS,69.9%
12/10/13,D1 Retention,Crappy Birds,Games,iOS,15.6%
12/10/13,D1 Retention,Zuber,Services,iOS,40.2%
12/10/13,D1 Retention,Carry,Services,iOS,33.7%
12/10/13,D1 Retention,CandyBash,Games,Android,78.2%
12/10/13,D1 Retention,Words With Enemies,Games,Android,71.3%
12/10/13,D1 Retention,Crappy Birds,Games,Android,15.7%
12/10/13,D1 Retention,Zuber,Services,Android,41.8%
12/10/13,D1 Retention,Carry,Services,Android,34.7%
12/11/13,DAU,CandyBash,Games,iOS,31453641
12/11/13,DAU,Words With Enemies,Games,iOS,24681556
12/11/13,DAU,Crappy Birds,Games,iOS,13229
12/11/13,DAU,Zuber,Services,iOS,3842190
12/11/13,DAU,Carry,Services,iOS,614571
12/11/13,DAU,CandyBash,Games,Android,21692166
12/11/13,DAU,Words With Enemies,Games,Android,15780012
12/11/13,DAU,Crappy Birds,Games,Android,8962
12/11/13,DAU,Zuber,Services,Android,2540803
12/11/13,DAU,Carry,Services,Android,396497
12/11/13,D1 Retention,CandyBash,Games,iOS,82.0%
